category,kind,name,target,source,matches
new,place,Seint Merri de Paris,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,place,Encloistre,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,place,Seint Merri,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Nicholaus de Rosai,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
exact_multi,person,Ameline,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,SMPA-AB-01_rs_0079 :: Ameline | HDPAR-HD_rs_0297 :: Ameline
new,place,S. Estiene,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Nicholas,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Jehan Marceu,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Girart de Cul,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Jaque de Columbiers,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Jehan Marceu,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Guilleume le Mereschalc,#SMPA-EG_censier_p171_c2,SMPA-EG_censier_0002,
new,person,Basile,#SMPA-EG_censier_p172_c2_12,SMPA-EG_censier_0002,
new,person,Basile,#SMPA-EG_censier_p172_c2_12,SMPA-EG_censier_0002,
new,person,Alain de Pontayse,#SMPA-EG_censier_p172_c2_12,SMPA-EG_censier_0002,
new,place,Encloistre,#SMPA-EG_censier_p172_c2_12,SMPA-EG_censier_0002,
new,person,Jaque le Bouchier,#SMPA-EG_censier_p172_c2_12,SMPA-EG_censier_0002,
new,person,Geufroy Lefevre,#SMPA-EG_censier_p172_c2_12,SMPA-EG_censier_0002,
new,person,Eude le Queuc,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
new,person,Estienne de Cuci,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
new,person,Richart le Garçon,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
exact_multi,person,Robert,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,SCHA-PR_rs_465 :: Robert | SMPA-AB-02_rs_2703 :: Robert
new,person,Tiebout,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
new,person,Jehan le Gros,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
new,person,Andriu Quenel,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
new,place,S. Merri,#SMPA-EG_censier_p173_c2_26,SMPA-EG_censier_0002,
new,place,Seint Martin,#SMPA-EG_censier_p173_c3,SMPA-EG_censier_0003,
new,place,Seint Merri,#SMPA-EG_censier_p173_c3,SMPA-EG_censier_0003,
exact_multi,person,Jehan,#SMPA-EG_censier_p173_c3,SMPA-EG_censier_0003,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Rogier du Fruit le Roy,#SMPA-EG_censier_p173_c3,SMPA-EG_censier_0003,
new,person,Margarite,#SMPA-EG_censier_p173_c3,SMPA-EG_censier_0003,
exact_multi,person,Thomas,#SMPA-EG_censier_p173_c4,SMPA-EG_censier_0004,SMPA-AB-01_rs_2439 :: Thomas | HDPAR-HD_rs_6732 :: Thomas | HDPAR-HD_rs_6770 :: Thomas | STEP-AB_rs_0551 :: Thomas
new,place,S. Estiene,#SMPA-EG_censier_p173_c4,SMPA-EG_censier_0004,
new,person,Robert de Paris,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Margarite,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Jehan Bolengier,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Jaqueline le Barentine,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Jehan de Seint Quentin,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Henri du Presseur,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,place,Seint Merri,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Estiene de Conches,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Aden,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Ysabieu,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Jehan Lulier,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Ysabieu,#SMPA-EG_censier_p174_c4_3,SMPA-EG_censier_0004,
new,person,Daniel le Breto,#SMPA-EG_censier_p174_c5,SMPA-EG_censier_0005,
new,person,Jehan de Sezanne,#SMPA-EG_censier_p175_c5_5,SMPA-EG_censier_0005,
new,person,Ysabieu le Beguine,#SMPA-EG_censier_p175_c5_5,SMPA-EG_censier_0005,
new,person,Aden Deraime,#SMPA-EG_censier_p175_c5_5,SMPA-EG_censier_0005,
new,place,Gieffroi,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,person,Yve des Pavellons,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,person,Michiel le Blont,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,person,Henri Lelement,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,person,Jehan le Potier,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,person,Thomas le Fundeur,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
exact_multi,person,Thomas,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,SMPA-AB-01_rs_2439 :: Thomas | HDPAR-HD_rs_6732 :: Thomas | HDPAR-HD_rs_6770 :: Thomas | STEP-AB_rs_0551 :: Thomas
new,person,Jehan de Peirone,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,person,Jehan le Mire,#SMPA-EG_censier_p175_c6,SMPA-EG_censier_0006,
new,place,Biaubourc,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,place,Biaubourc,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,person,Jehan le Mire,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,place,Seint Merri,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,person,Robert de Corbuelh,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,person,Maci de Pierrefite,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
exact_multi,person,Jehan,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Perronelle le Boullipote,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,place,Seint Merri,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,person,Jehan de Rouan,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,person,Jehane la Charbonnierre,#SMPA-EG_censier_p176_c7,SMPA-EG_censier_0007,
new,person,Jehan Bobelin,#SMPA-EG_censier_p177_c7_9,SMPA-EG_censier_0007,
new,person,Laurens,#SMPA-EG_censier_p177_c7_9,SMPA-EG_censier_0007,
new,person,Estiene des Prés,#SMPA-EG_censier_p177_c7_9,SMPA-EG_censier_0007,
exact_multi,person,Guillaume,#SMPA-EG_censier_p177_c7_9,SMPA-EG_censier_0007,SLES-PR_rs_0851 :: Guillaume | SMPA-AB-02_rs_1364 :: Guillaume | SMPA-AB-02_rs_1369 :: Guillaume | SMPA-AB-03_rs_1785 :: Guillaume | SMPA-AB-03_rs_1786 :: Guillaume | SMPA-EG_rs_0752 :: Guillaume
new,person,Guillaume Quinevint,#SMPA-EG_censier_p177_c7_9,SMPA-EG_censier_0007,
new,place,Seint Merri,#SMPA-EG_censier_p177_c7_9,SMPA-EG_censier_0007,
new,person,Jehan Bobelin,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
exact_multi,person,Robert,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,SCHA-PR_rs_465 :: Robert | SMPA-AB-02_rs_2703 :: Robert
new,person,Richart le Charpentier,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
exact_multi,person,Guillaume,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,SLES-PR_rs_0851 :: Guillaume | SMPA-AB-02_rs_1364 :: Guillaume | SMPA-AB-02_rs_1369 :: Guillaume | SMPA-AB-03_rs_1785 :: Guillaume | SMPA-AB-03_rs_1786 :: Guillaume | SMPA-EG_rs_0752 :: Guillaume
new,person,Bertaut,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
new,place,Baudoel,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
new,person,Guillot le Charbonier,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
exact_multi,person,Symon,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,SMPA-AB-01_rs_2398 :: Symon | HDPAR-HD_rs_6556 :: Symon | HDPAR-HD_rs_6612 :: Symon | SAPC-AB_rs_1147 :: Symon
new,place,Seint Martin,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
new,person,Nicholaus de Veires,#SMPA-EG_censier_p177_c8,SMPA-EG_censier_0008,
new,place,Seint Merri,#SMPA-EG_censier_p178_c8_9,SMPA-EG_censier_0008,
new,person,Jehan de Gaire,#SMPA-EG_censier_p178_c8_9,SMPA-EG_censier_0008,
new,place,Symon Franc,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Pierre le Borcier des Ales,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Jehan de Seint Tybaut,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Evrart le Charpentier,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Estiene le Gros,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Estiene le Gros,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Estiene le Gros,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Michiel,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Jaque le Breto,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
exact_multi,person,Jehan,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Estiene de Conches,#SMPA-EG_censier_p178_c9,SMPA-EG_censier_0009,
new,person,Simon de Denmertin,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,place,Chastellet,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,place,Seint Denis,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,place,Chastellet,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Estiene de Nuefchastieu,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Jehan de Neufcastel,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Estiene de Conches,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,place,S. Merri,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Jehan le Velut,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Jehan Belin,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Andri,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,person,Jehan le Gros,#SMPA-EG_censier_p179_c9_8,SMPA-EG_censier_0009,
new,place,Pierre Aulart,#SMPA-EG_censier_p179_c10,SMPA-EG_censier_0010,
new,place,Seint Jaque,#SMPA-EG_censier_p179_c10,SMPA-EG_censier_0010,
new,place,Seint Denis,#SMPA-EG_censier_p179_c10,SMPA-EG_censier_0010,
new,place,Lambert de Chielle,#SMPA-EG_censier_p179_c11,SMPA-EG_censier_0011,
new,person,Geufroi de Savenis,#SMPA-EG_censier_p179_c11,SMPA-EG_censier_0011,
new,person,Jehan de Chielle,#SMPA-EG_censier_p180_c11_4,SMPA-EG_censier_0011,
new,person,Geufroi de Savenis,#SMPA-EG_censier_p180_c11_4,SMPA-EG_censier_0011,
new,person,Gieffre Coquatrex,#SMPA-EG_censier_p180_c11_4,SMPA-EG_censier_0011,
new,place,Seint Anthoine,#SMPA-EG_censier_p180_c12,SMPA-EG_censier_0012,
new,place,Seint Remi,#SMPA-EG_censier_p180_c12,SMPA-EG_censier_0012,
new,place,Seint Merri,#SMPA-EG_censier_p180_c12,SMPA-EG_censier_0012,
exact_multi,person,Gautier,#SMPA-EG_censier_p180_c12,SMPA-EG_censier_0012,SMPO-AB_rs_0571 :: Gautier | SLES-PR_rs_0772 :: Gautier
new,person,Richart de Forest,#SMPA-EG_censier_p180_c12,SMPA-EG_censier_0012,
new,person,Marie le Conversse,#SMPA-EG_censier_p180_c12,SMPA-EG_censier_0012,
new,place,Seint Merri,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,
exact_multi,person,Robert,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,SCHA-PR_rs_465 :: Robert | SMPA-AB-02_rs_2703 :: Robert
new,person,Bertaut,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,
new,person,Girart le Tyais,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,
new,person,Pierre de Tornai,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,
new,person,Perronelle,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,
exact_multi,person,Marguerite,#SMPA-EG_censier_p180_c13,SMPA-EG_censier_0013,SAPC-AB_rs_0721 :: Marguerite | SLES-PR_rs_1102 :: Marguerite
new,person,Jehan le Tays,#SMPA-EG_censier_p181_c13_7,SMPA-EG_censier_0013,
new,person,Marie,#SMPA-EG_censier_p181_c13_7,SMPA-EG_censier_0013,
exact_multi,person,Robert,#SMPA-EG_censier_p181_c13_7,SMPA-EG_censier_0013,SCHA-PR_rs_465 :: Robert | SMPA-AB-02_rs_2703 :: Robert
new,person,Marie,#SMPA-EG_censier_p181_c14,SMPA-EG_censier_0014,
exact_multi,person,Jehan,#SMPA-EG_censier_p181_c14,SMPA-EG_censier_0014,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,place,Encloistre,#SMPA-EG_censier_p181_c14,SMPA-EG_censier_0014,
new,person,Jehan Rouciau,#SMPA-EG_censier_p181_c14,SMPA-EG_censier_0014,
new,person,Jehan le Lueu,#SMPA-EG_censier_p181_c14,SMPA-EG_censier_0014,
new,place,Seint Denis,#SMPA-EG_censier_p181_c15,SMPA-EG_censier_0015,
new,person,Jehan Cussac le Provencel,#SMPA-EG_censier_p181_c15,SMPA-EG_censier_0015,
exact_multi,person,Jehan,#SMPA-EG_censier_p181_c15,SMPA-EG_censier_0015,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,place,Seint Merri,#SMPA-EG_censier_p181_c16,SMPA-EG_censier_0016,
exact_multi,person,Guillaume,#SMPA-EG_censier_p181_c16,SMPA-EG_censier_0016,SLES-PR_rs_0851 :: Guillaume | SMPA-AB-02_rs_1364 :: Guillaume | SMPA-AB-02_rs_1369 :: Guillaume | SMPA-AB-03_rs_1785 :: Guillaume | SMPA-AB-03_rs_1786 :: Guillaume | SMPA-EG_rs_0752 :: Guillaume
new,person,Jehan de Champiaus,#SMPA-EG_censier_p182_c16_6,SMPA-EG_censier_0016,
new,place,Seint Martin,#SMPA-EG_censier_p182_c16_6,SMPA-EG_censier_0016,
new,person,Guilleume Gales,#SMPA-EG_censier_p182_c16_6,SMPA-EG_censier_0016,
new,person,Guilleume de Meuns,#SMPA-EG_censier_p182_c16_6,SMPA-EG_censier_0016,
new,person,Henri du Pressoeur,#SMPA-EG_censier_p182_c16_6,SMPA-EG_censier_0016,
new,place,Seint Germain,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Seint Germain,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Seint Merri,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Seint Merri,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Seint Germain,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Chastellet,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Seint Jehan,#SMPA-EG_censier_p182_c17,SMPA-EG_censier_0017,
new,place,Symon Franc,#SMPA-EG_censier_p183_c17_5,SMPA-EG_censier_0017,
new,person,Evrart le Charpentier,#SMPA-EG_censier_p183_c17_5,SMPA-EG_censier_0017,
new,place,S. Germain,#SMPA-EG_censier_p183_c17_5,SMPA-EG_censier_0017,
new,place,Seint Remi,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,place,Encloistre,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Nicholas de Rosai,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Jaque de Columbiers,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Basile,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Alain de Pontayse,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Jehan de Dueul,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Guilleume Langlois,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Geufroi le Madelinier,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Heude le Queuc,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Estiene de Suci,#SMPA-EG_censier_p183_c19,SMPA-EG_censier_0019,
new,person,Andriu Quenel,#SMPA-EG_censier_p184_c19_15,SMPA-EG_censier_0019,
new,person,Pierre Warroquier,#SMPA-EG_censier_p184_c19_15,SMPA-EG_censier_0019,
new,place,Seint Martin,#SMPA-EG_censier_p184_c20,SMPA-EG_censier_0020,
new,place,Seint Merri,#SMPA-EG_censier_p184_c20,SMPA-EG_censier_0020,
exact_multi,person,Jehan,#SMPA-EG_censier_p184_c20,SMPA-EG_censier_0020,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
exact_multi,person,Thomas,#SMPA-EG_censier_p184_c21,SMPA-EG_censier_0021,SMPA-AB-01_rs_2439 :: Thomas | HDPAR-HD_rs_6732 :: Thomas | HDPAR-HD_rs_6770 :: Thomas | STEP-AB_rs_0551 :: Thomas
new,person,Jehan Boulengier,#SMPA-EG_censier_p184_c21,SMPA-EG_censier_0021,
new,person,Ysabieu,#SMPA-EG_censier_p184_c21,SMPA-EG_censier_0021,
new,person,Estiene de Conches,#SMPA-EG_censier_p184_c21,SMPA-EG_censier_0021,
new,person,Aden le Derame,#SMPA-EG_censier_p184_c22,SMPA-EG_censier_0022,
new,person,Daniel le Breto,#SMPA-EG_censier_p184_c22,SMPA-EG_censier_0022,
new,person,Jehan de Sezanne,#SMPA-EG_censier_p184_c22,SMPA-EG_censier_0022,
new,place,Gieffre,#SMPA-EG_censier_p184_c23,SMPA-EG_censier_0023,
new,person,Yve des Pavellons,#SMPA-EG_censier_p184_c23,SMPA-EG_censier_0023,
new,person,Jehan de Peronne,#SMPA-EG_censier_p185_c23_7,SMPA-EG_censier_0023,
new,person,Nicholaus Hydellon,#SMPA-EG_censier_p185_c24,SMPA-EG_censier_0024,
new,person,Robert de Corbuelh,#SMPA-EG_censier_p185_c24,SMPA-EG_censier_0024,
new,place,Seint Merry,#SMPA-EG_censier_p185_c24,SMPA-EG_censier_0024,
new,person,Jehan de Ro,#SMPA-EG_censier_p185_c24,SMPA-EG_censier_0024,
new,person,Guillaume Quinevint,#SMPA-EG_censier_p185_c24,SMPA-EG_censier_0024,
new,person,Guillaume Lenglois,#SMPA-EG_censier_p185_c25,SMPA-EG_censier_0025,
new,person,Pierre de Pontoize,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,
new,person,Estiene le Gros,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,
new,person,Jaque le Breto,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,
exact_multi,person,Jehan,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Guilleume Langlois,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,
new,person,Simon de Denmertin,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,
new,person,Estiene de Nuefchastieu,#SMPA-EG_censier_p185_c26,SMPA-EG_censier_0026,
new,place,Seint Denis,#SMPA-EG_censier_p186_c26_12,SMPA-EG_censier_0026,
new,person,Emeline la Fauconniere,#SMPA-EG_censier_p186_c26_12,SMPA-EG_censier_0026,
new,place,Pierre Aulart,#SMPA-EG_censier_p186_c27,SMPA-EG_censier_0027,
new,person,Gui Loubert,#SMPA-EG_censier_p186_c27,SMPA-EG_censier_0027,
new,place,Lambert de Chielle,#SMPA-EG_censier_p186_c28,SMPA-EG_censier_0028,
new,person,Jehan de Chielle,#SMPA-EG_censier_p186_c28,SMPA-EG_censier_0028,
new,person,Geufroi de Saveni,#SMPA-EG_censier_p186_c28,SMPA-EG_censier_0028,
new,place,Seinte Katherine,#SMPA-EG_censier_p186_c29,SMPA-EG_censier_0029,
new,person,Maci de Mont Evrain,#SMPA-EG_censier_p186_c29,SMPA-EG_censier_0029,
new,person,Jaquet Bourgois,#SMPA-EG_censier_p186_c29,SMPA-EG_censier_0029,
new,person,Jehan Poillevilein,#SMPA-EG_censier_p186_c29,SMPA-EG_censier_0029,
new,person,Marie,#SMPA-EG_censier_p186_c30,SMPA-EG_censier_0030,
new,person,Jehan Roucel,#SMPA-EG_censier_p186_c30,SMPA-EG_censier_0030,
new,place,Seint Denis,#SMPA-EG_censier_p186_c31,SMPA-EG_censier_0031,
new,person,Jehan le Cot,#SMPA-EG_censier_p186_c31,SMPA-EG_censier_0031,
new,person,Jehan de Champiaus,#SMPA-EG_censier_p187_c31_9,SMPA-EG_censier_0031,
new,person,Guilleume Gales,#SMPA-EG_censier_p187_c31_9,SMPA-EG_censier_0031,
new,person,Henri du Pressoeur,#SMPA-EG_censier_p187_c31_9,SMPA-EG_censier_0031,
new,place,Seint Germain,#SMPA-EG_censier_p187_c31_9,SMPA-EG_censier_0031,
new,place,Seint Remi,#SMPA-EG_censier_p187_c32,SMPA-EG_censier_0032,
new,place,Seint Merri,#SMPA-EG_censier_p187_c32,SMPA-EG_censier_0032,
new,place,Seint Remi,#SMPA-EG_censier_p187_c32,SMPA-EG_censier_0032,
new,person,Hue Toustée de Darenci,#SMPA-EG_censier_p187_c32,SMPA-EG_censier_0032,
new,person,Guilleume Moute de Darenci,#SMPA-EG_censier_p187_c32,SMPA-EG_censier_0032,
new,person,Estiene de Lecue,#SMPA-EG_censier_p187_c32,SMPA-EG_censier_0032,
new,person,Jehan Aulart de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,place,Seint Germain,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Thomas le Lonc,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Jehan Bouillie de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Jehan Guoguet,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Petrus Heudin de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Raoul Chenel de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Adam Boulart de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Nicholaus le Charpentier de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Jehan le Moine,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Mace,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
exact_multi,person,Jehan,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Odart le Boucher du Borgeel,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Jehane de Amet de Bondis,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Jehanne Loliviere,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Pierre Aulart de Darenci,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Nicholaus le Charpentier,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Guilleume le Boulengier du Borgeel,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032,
new,person,Heude le Bouchier du Borgeel,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Hervi le Coc du Borgeel,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
exact_multi,person,Robert Bernier,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,"SMPA-EG_rs_1939 :: Robert Bernier | SLES-PR_rs_1370 :: Robert , Bernier"
new,person,Hervi le Coc du Borgeel,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Girart,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,place,Seint Germain,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Jehan Guoguet de Baubegni,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Adam le Meire de Darenci,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
exact_multi,person,Jehan,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Girart,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Perronelle,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Jehan Guoguet,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Guillaume Guillot Trosziane de Darenci,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Jehan Mouton,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,place,Seint Germain,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Jehan Toustée,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Nicholaus le Charpentier,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032,
new,person,Jehane,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
new,person,Thomas le Long du Borgeel,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
new,place,Trinité,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
new,person,Martin Briquet de Baubegni,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
new,person,Pierre le Fievre,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
new,person,Guillot le Coc du Borgeel,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
new,person,Odart le Bouchier,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032,
