kind,name,target,source
person,Nicholaus le Charpentier,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032
person,Guilleume le Boulengier du Borgeel,#SMPA-EG_censier_p188_c32_7,SMPA-EG_censier_0032
person,Heude le Bouchier du Borgeel,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Hervi le Coc du Borgeel,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Robert Bernier,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Hervi le Coc du Borgeel,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Guillaume le Coc,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Girart,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
place,Seint Germain,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Jehan Guoguet de Baubegni,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Perronelle le Soutie,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Adam le Meire de Darenci,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Jehan,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Raoul,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Girart,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Perronelle,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Jehan Guoguet,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Guillaume Guillot Trosziane de Darenci,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Jehan Mouton,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Guillaume Guillot,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
place,Seint Germain,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Jehan Toustée,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Hue Toustée,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Nicholaus le Charpentier,#SMPA-EG_censier_p189_c32_19,SMPA-EG_censier_0032
person,Jehane,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Thomas le Long du Borgeel,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Thomas le Porchier,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Aubert,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
place,Trinité,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Guillaume le Coc,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Martin Briquet de Baubegni,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Pierre le Fievre,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Guillaume de Guonesche,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Guillot le Coc du Borgeel,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Odart le Bouchier,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Maci Lorier,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Thomas le Porchier,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Jehane,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Jehane Amet de Bondis,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Jehan,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Agnes,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Jehan le Breto,#SMPA-EG_censier_p190_c32_28,SMPA-EG_censier_0032
person,Martin Briquet,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Estienne Loisellet de Paris,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Odart le Boucher,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Jehan de Aironville,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Guillaume le Boulengier,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
place,Seint Denis,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Raoul le Chastellein de Livri,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Jehan le Charpentier,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Jehan,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Maci Lorier,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Estienne Loisellet,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
person,Guillaume le Coc,#SMPA-EG_censier_p191_c32_35,SMPA-EG_censier_0032
place,Seint Merri de Paris,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
place,Seint Remi,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
place,Seint Denis,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
place,Encloistre,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
person,Pierre,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
person,Estiene Malpas,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
person,Pierre,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
person,Pierre,#SMPA-EG_censier_p191_c34,SMPA-EG_censier_0034
place,Seint Estiene,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Nicholaus de Rosai,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Ancel,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Pierre,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Girart de Cul,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Nicholaus de Rosai,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jehan,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Lancelot,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jehan Marceu,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Lancelot,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jaque de Columbiers,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jehan Marceu,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jehan Marceu,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Guilleume le Mereschalc,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Guilleume le Mereschalc,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Heude Neuveu,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Guilleume,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Raoul de Seint Laurens,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jehane,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Gile Maupas,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Jehan Maupas,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Pierre Marceu,#SMPA-EG_censier_p192_c34_6,SMPA-EG_censier_0034
person,Aubert le Linier,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Basile,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
place,Encloistre,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Richart,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Gui,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Jehan de Dueil,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
place,Encloistre,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Pierre Verroquier,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Pierre Ruble,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Guilleume le Borgne,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Jehan,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Guilleume de Loviers,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Jehan de Fossez,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Guilleume le Borgne,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Jehan des Vignes,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Pierre Verroquier,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Richart Anquetin,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Richart Anquetin,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Jehan Berenger,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Guilleume le Borgne,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Guilleume Lulier,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Robert de Brueires,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Marguerite,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Estiene Audri,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Jehan Haudry,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Ysabieu le Macié,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Robert de Brueires,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Guilleume Langlois,#SMPA-EG_censier_p193_c34_17,SMPA-EG_censier_0034
person,Rogier,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Gui de Dampmartin,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Guilleume Langlois,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Michiel Langel,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Michiel Langel,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Alain le Queusinier,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Girart de Cul,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Richart,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Basile,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
place,Encloistre,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Heude le Queuc,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Heude le Queuc,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Robert le Queusinier,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Richart le Garsson,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Robert le Queusinier,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Robert,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Jehan Coquagne,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Guilleume Langlois,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Jehan Arrode,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Guilleume Langlois,#SMPA-EG_censier_p194_c34_28,SMPA-EG_censier_0034
person,Hue le Madelenier,#SMPA-EG_censier_p195_c34_37,SMPA-EG_censier_0034
person,Guilleume Langlois,#SMPA-EG_censier_p195_c34_37,SMPA-EG_censier_0034
place,S. Merri,#SMPA-EG_censier_p195_c34_37,SMPA-EG_censier_0034
place,Seint Merri,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
place,Seint Martin,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Estiene de Peirone,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan le Chambellent,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan Bruneu,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan le Blont,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Marie de Peirone,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Pierre du Val,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan le Blont,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Estiene de Peirone,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Richart des Polies,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Andri,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Thomas,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Andri Foace,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Andri Foace,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Rogier le Talleeur,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan de Biaumont,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Pierre de Gornai,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan Langlois de Capite,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan du Chemin,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Martin,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Margarite Desnes,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Jehan Langlois,#SMPA-EG_censier_p195_c35,SMPA-EG_censier_0035
person,Martin,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Margarite,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Pierre de Gornai,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Guilleume de Loviers,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Jehan de Fossez,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Rogier du Fruit,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Jehan,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Maci Pizdoe,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Jehan des Essarz,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Rogier,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Nicholaus de Pontayse,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Pierre des Essarts,#SMPA-EG_censier_p196_c35_7,SMPA-EG_censier_0035
person,Rogier le Talleeur,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Jehan Bignon,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Andri Foace,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Rogier Lulier,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Jehan Beneit,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
place,Seint Merri,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Rogier Lulier,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Rogier le Talleeur,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Andri,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Thomas,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Pierre Brice,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Andri Langlois,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Rogier Lulier,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
place,Seint Martin,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Thomas,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Symon,#SMPA-EG_censier_p196_c36,SMPA-EG_censier_0036
person,Guilleume le Cordoanier,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Thomas,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Symon,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Jehan le Normant,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Symon,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Jaque le Prestre,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Jehan le Prestre,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Jehane,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Raoul de Conches,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Jehan le Blont,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Maci Bordo,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Marie le Blanchete,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Raoul de Conches,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Jehan le Prestre,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Andri Langlois,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Gieffre,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Raoul,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
place,Trinité,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
place,Trinité,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
place,Seint Denis,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
person,Robert de Corbuell,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
place,Biaubourc,#SMPA-EG_censier_p197_c36_5,SMPA-EG_censier_0036
place,Seint Martin,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
place,Seint Merri,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehan Maceu,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Lancelot Barate,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
place,Seint Martin,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Raoul de Conches,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehan,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Robert le Breto,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Thierry,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Robert le Breto,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Raoul de Conches,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Estiene de Conches,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Heude de Corbuell,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Estiene de Conches,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Robert,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Michel de Morgneval,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehane la Regnaude,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehan Harrode,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehan des Essarz,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Perrin Bourgois,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Michiel de Morgneval,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehane,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Estiene,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Nicholaus de Rosai,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Ancel,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Bertaut,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Ancel,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Nicholaus de Rosai,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Michiel,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Jehan Tibout,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Ysabieu le Renarde,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Guiart de Reins,#SMPA-EG_censier_p198_c36_14,SMPA-EG_censier_0036
person,Guiart de Reins,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Petrus,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
place,Chastellet,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
place,Robert de Paris,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Robert,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Thomas le Chandelier,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
place,Chastellet,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Symon Barbete,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Andri Langlois,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Johannes Lureii,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Thomas le Chandelier,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Jehan le Breto,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Gandolfe,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Jehan le Breto,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Gandolfe,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Hue le Corneeur,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Jehane,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
place,Seint Merri,#SMPA-EG_censier_p199_c36_26,SMPA-EG_censier_0036
person,Guilleume Gales,#SMPA-EG_censier_p200_c36_35,SMPA-EG_censier_0036
place,Seinte Katherine,#SMPA-EG_censier_p200_c36_35,SMPA-EG_censier_0036
person,Jehane,#SMPA-EG_censier_p200_c36_35,SMPA-EG_censier_0036
person,Nicholaus de Meuns,#SMPA-EG_censier_p200_c36_35,SMPA-EG_censier_0036
place,Seinte Katherine,#SMPA-EG_censier_p200_c36_35,SMPA-EG_censier_0036
place,Seint Merri,#SMPA-EG_censier_p200_c36_35,SMPA-EG_censier_0036
place,Seint Martin,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Jehan,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Margarite,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Robert le Descharcheur,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Guilleume,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Guilleume,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Jehan de Villeneuve,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Jehan,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Guilleume,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Margarite,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Guilleume,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Margarite,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Jaque le Flamenc de Grive,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Jehane la Renaude,#SMPA-EG_censier_p200_c37,SMPA-EG_censier_0037
person,Pierre Bonart,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Estiene de Suxi,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Estiene de Suxi,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Pierre Bonart,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Guilleume Guillot,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Aden,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Jehan le Prestre,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Guilleume Guillot,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Estienne de Suxi,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Robert,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Robert,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Jehan Blondieu,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Guillaume Guillot,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Symon le Mostardier,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Pierre le Queu,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Symon le Mostardier,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Jehan Rocin,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Jehan des Pavellons,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Guilleume le Breto,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Estiene Nenut,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Martin de Chartres,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Nicholaus Mallert,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Jehan Rocin,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Jehan de Compiegne,#SMPA-EG_censier_p201_c37_7,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Jehan de Compiegne,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Jehan,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Jehan,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Petrus,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Thomas,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Thomas le Barbier,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Guilleume Herveys de S,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Thomas le Barbier,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
person,Jehan,#SMPA-EG_censier_p202_c37_16,SMPA-EG_censier_0037
