type,texte,article,page,contexte
placeName,Seint Martin,SMPA-EG_censier_0115,246,"et prenent sus le benefice de Seint Martin, que mestre Guill"
placeName,Seint Merri,SMPA-EG_censier_0115,246,"Atainville tient à present de Seint Merri, v s."
placeName,Seint Merri,SMPA-EG_censier_0115,246,nt sus le petite communité de Seint Merri pour les amortisem
placeName,Seint Merri,SMPA-EG_censier_0115,246,"16. — En l'Eglise Seint Merri, sus le beneficiez"
placeName,Seinte Katherine,SMPA-EG_censier_0115,246,"benefice de Seint Blasi et de Seinte Katherine, que mesire G"
placeName,Seint Germain,SMPA-EG_censier_0116,246,"anoines et sus le chapitre de Seint Germain l'Auceurres, pou"
placeName,Seint Germain,SMPA-EG_censier_0116,246,17. — A Seint Germain l'Auceurres sus
placeName,Chastellet,SMPA-EG_censier_0117,246,"Item, ont et prenent ou Chastellet de Paris, en recomp"
placeName,Chastellet,SMPA-EG_censier_0117,246,18. — Ou Chastellet de Paris pour le ha
persName,Jehan le Pasticier,SMPA-EG_censier_0118,247,"en le rue Symon le Franc, lez Jehan le Pasticier et Pierre L"
persName,Pierre,SMPA-EG_censier_0118,247,"sez ou non, etc., dont le dit Pierre les a relevez quant aus"
persName,Pierre Langlois,SMPA-EG_censier_0118,247,"nc, lez Jehan le Pasticier et Pierre Langlois, qui avoient e"
persName,Pierre de Laigny,SMPA-EG_censier_0118,247,"hanteront et celebreront pour Pierre de Laigny, sa femme, en"
persName,Pierre de Pontoise,SMPA-EG_censier_0118,247,"ns sur les maisons qui furent Pierre de Pontoise, maçon, ass"
placeName,Chastellet,SMPA-EG_censier_0118,247,r ce que aus criées faites ou Chastellet aucun ne se est opp
placeName,Seint Jehan,SMPA-EG_censier_0118,247,ues; la iiᵉ le lundi après la Seint Jehan ; la iiiᵉ le lundi
placeName,Seint Merry de Paris,SMPA-EG_censier_0118,247,19. — De Seint Merry de Paris⁶.
placeName,Seint Remy,SMPA-EG_censier_0118,247,n ; la iiiᵉ le lundi après la Seint Remy; et la iiiiᵉ le lun
placeName,Symon le Franc,SMPA-EG_censier_0118,247,"ise, maçon, assises en le rue Symon le Franc, lez Jehan le P"
persName,Estiene du Cloistre,SMPA-EG_censier_0119,248,"Item, pour la maison mons. Estiene du Cloistre à la commu"
persName,Girart de Cul,SMPA-EG_censier_0119,248,"Nicholaus de Rosai, à mestre Girart de Cul, chanoine de Err"
persName,Jaque de Columbiers,SMPA-EG_censier_0119,248,"pour l'autre meison, que fut Jaque de Columbiers, à le comm"
persName,Jehan de Monttegni,SMPA-EG_censier_0119,248,"icelle meisme au le fame syre Jehan de Monttegni, viii s. ix"
persName,Nicholaus de Rosai,SMPA-EG_censier_0119,248,"ajognant de le meison de feu Nicholaus de Rosai, à mestre G"
persName,Thomas le Frapier,SMPA-EG_censier_0119,248,"eison de Cul de Sac, que feut Thomas le Frapier, iiii s.¹."
placeName,Encloistre,SMPA-EG_censier_0119,248,"ur leur meison, du coing de l'Encloistre, ajognant de le mei"
placeName,Seint Germain,SMPA-EG_censier_0119,248,"tem, devent à leur vicaire de Seint Germain l'Auceurres, x s"
placeName,Seint Jehan,SMPA-EG_censier_0119,248,"nt chascun an, au terme de le Seint Jehan, aus personnes ci"
